internationalSecNumber,tradeId,price,indexDate,indexTime,volume
NGDANSUGAR02,20597,11.9,2020-06-24T00:00:00,2020-06-24T00:00:00,2303492.0
NGDANSUGAR02,20685,11.9,2020-06-23T00:00:00,2020-06-23T00:00:00,4988021.0
NGDANSUGAR02,20780,13.2,2020-06-22T00:00:00,2020-06-22T00:00:00,366896.0
NGDANSUGAR02,20885,14.3,2020-06-19T00:00:00,2020-06-19T00:00:00,1192063.0
NGDANSUGAR02,20974,14.5,2020-06-18T00:00:00,2020-06-18T00:00:00,580973.0
NGDANSUGAR02,21067,14.5,2020-06-17T00:00:00,2020-06-17T00:00:00,2250890.0
NGDANSUGAR02,21164,14.8,2020-06-16T00:00:00,2020-06-16T00:00:00,753635.0
NGDANSUGAR02,21270,14.8,2020-06-15T00:00:00,2020-06-15T00:00:00,3487739.0
NGDANSUGAR02,21374,14.8,2020-06-11T00:00:00,2020-06-11T00:00:00,1106426.0
NGDANSUGAR02,21471,14.8,2020-06-10T00:00:00,2020-06-10T00:00:00,3540385.0
NGDANSUGAR02,21564,14.95,2020-06-09T00:00:00,2020-06-09T00:00:00,1054730.0
NGDANSUGAR02,21660,14.55,2020-06-08T00:00:00,2020-06-08T00:00:00,5666667.0
NGDANSUGAR02,21755,14.95,2020-06-05T00:00:00,2020-06-05T00:00:00,3144309.0
NGDANSUGAR02,21853,15.0,2020-06-04T00:00:00,2020-06-04T00:00:00,6169784.0
NGDANSUGAR02,21951,14.05,2020-06-03T00:00:00,2020-06-03T00:00:00,1898342.0
NGDANSUGAR02,22039,14.05,2020-06-02T00:00:00,2020-06-02T00:00:00,5525302.0
NGDANSUGAR02,22135,14.15,2020-06-01T00:00:00,2020-06-01T00:00:00,2353041.0
NGDANSUGAR02,22227,12.9,2020-05-29T00:00:00,2020-05-29T00:00:00,1044785.0
NGDANSUGAR02,22326,14.0,2020-05-28T00:00:00,2020-05-28T00:00:00,1855272.0
NGDANSUGAR02,22420,14.0,2020-05-27T00:00:00,2020-05-27T00:00:00,2073856.0
NGDANSUGAR02,22520,12.8,2020-05-22T00:00:00,2020-05-22T00:00:00,216999.0
NGDANSUGAR02,22615,12.8,2020-05-21T00:00:00,2020-05-21T00:00:00,1327386.0
NGDANSUGAR02,22710,12.85,2020-05-20T00:00:00,2020-05-20T00:00:00,1905556.0
NGDANSUGAR02,22806,12.8,2020-05-19T00:00:00,2020-05-19T00:00:00,267403.0
NGDANSUGAR02,22902,12.8,2020-05-18T00:00:00,2020-05-18T00:00:00,137385.0
NGDANSUGAR02,22993,12.8,2020-05-15T00:00:00,2020-05-15T00:00:00,57136.0
NGDANSUGAR02,23083,12.8,2020-05-14T00:00:00,2020-05-14T00:00:00,105071.0
NGDANSUGAR02,23179,12.8,2020-05-13T00:00:00,2020-05-13T00:00:00,97371.0
NGDANSUGAR02,23274,12.8,2020-05-12T00:00:00,2020-05-12T00:00:00,339329.0
NGDANSUGAR02,23367,12.8,2020-05-11T00:00:00,2020-05-11T00:00:00,278652.0
NGDANSUGAR02,23463,12.8,2020-05-08T00:00:00,2020-05-08T00:00:00,333270.0
NGDANSUGAR02,23555,12.8,2020-05-07T00:00:00,2020-05-07T00:00:00,220134.0
NGDANSUGAR02,23653,12.8,2020-05-06T00:00:00,2020-05-06T00:00:00,856066.0
NGDANSUGAR02,23745,12.8,2020-05-05T00:00:00,2020-05-05T00:00:00,237774.0
NGDANSUGAR02,23835,12.8,2020-05-04T00:00:00,2020-05-04T00:00:00,384951.0
NGDANSUGAR02,23925,12.45,2020-04-30T00:00:00,2020-04-30T00:00:00,217294.0
NGDANSUGAR02,24020,12.45,2020-04-29T00:00:00,2020-04-29T00:00:00,1010094.0
NGDANSUGAR02,24101,12.45,2020-04-28T00:00:00,2020-04-28T00:00:00,520538.0
NGDANSUGAR02,24183,12.0,2020-04-27T00:00:00,2020-04-27T00:00:00,128754.0
NGDANSUGAR02,24272,12.0,2020-04-24T00:00:00,2020-04-24T00:00:00,1338704.0
NGDANSUGAR02,24352,12.0,2020-04-23T00:00:00,2020-04-23T00:00:00,1809541.0
NGDANSUGAR02,24433,12.35,2020-04-22T00:00:00,2020-04-22T00:00:00,203682.0
NGDANSUGAR02,24517,12.35,2020-04-21T00:00:00,2020-04-21T00:00:00,603653.0
NGDANSUGAR02,24606,12.35,2020-04-20T00:00:00,2020-04-20T00:00:00,253123.0
NGDANSUGAR02,24695,12.35,2020-04-17T00:00:00,2020-04-17T00:00:00,483846.0
NGDANSUGAR02,24781,12.35,2020-04-16T00:00:00,2020-04-16T00:00:00,2277971.0
NGDANSUGAR02,24876,12.7,2020-04-15T00:00:00,2020-04-15T00:00:00,1779032.0
NGDANSUGAR02,24965,11.7,2020-04-14T00:00:00,2020-04-14T00:00:00,2632869.0
NGDEAPCAP009,131,0.2,2021-04-13T00:00:00,2021-04-13T00:00:00,1500000.0
NGDEAPCAP009,351,0.2,2021-04-09T00:00:00,2021-04-09T00:00:00,10000.0
NGDEAPCAP009,884,0.2,2021-03-31T00:00:00,2021-03-31T00:00:00,10.0
NGDEAPCAP009,1405,0.2,2021-03-24T00:00:00,2021-03-24T00:00:00,50000.0
NGDEAPCAP009,1712,0.2,2021-03-19T00:00:00,2021-03-19T00:00:00,43179.0
NGDEAPCAP009,1815,0.2,2021-03-18T00:00:00,2021-03-18T00:00:00,7430053.0
NGDEAPCAP009,2019,0.2,2021-03-16T00:00:00,2021-03-16T00:00:00,40000.0
NGDEAPCAP009,2127,0.2,2021-03-15T00:00:00,2021-03-15T00:00:00,1000.0
NGDEAPCAP009,2238,0.2,2021-03-12T00:00:00,2021-03-12T00:00:00,1000.0
NGDEAPCAP009,2465,0.2,2021-03-10T00:00:00,2021-03-10T00:00:00,451.0
NGDEAPCAP009,3006,0.2,2021-03-03T00:00:00,2021-03-03T00:00:00,30000.0
NGDEAPCAP009,3111,0.2,2021-03-02T00:00:00,2021-03-02T00:00:00,12500.0
NGDEAPCAP009,3326,0.2,2021-02-26T00:00:00,2021-02-26T00:00:00,50000.0
NGDEAPCAP009,3541,0.2,2021-02-24T00:00:00,2021-02-24T00:00:00,500.0
NGDEAPCAP009,3650,0.2,2021-02-23T00:00:00,2021-02-23T00:00:00,120.0
NGDEAPCAP009,3762,0.2,2021-02-22T00:00:00,2021-02-22T00:00:00,260.0
NGDEAPCAP009,4605,0.2,2021-02-10T00:00:00,2021-02-10T00:00:00,70.0
NGDEAPCAP009,4717,0.2,2021-02-09T00:00:00,2021-02-09T00:00:00,10000.0
NGDEAPCAP009,4945,0.2,2021-02-05T00:00:00,2021-02-05T00:00:00,33370.0
NGDEAPCAP009,5054,0.2,2021-02-04T00:00:00,2021-02-04T00:00:00,160000.0
NGDEAPCAP009,5169,0.2,2021-02-03T00:00:00,2021-02-03T00:00:00,92000.0
NGDEAPCAP009,5279,0.2,2021-02-02T00:00:00,2021-02-02T00:00:00,80500.0
NGDEAPCAP009,5393,0.2,2021-02-01T00:00:00,2021-02-01T00:00:00,501000.0
NGDEAPCAP009,5731,0.2,2021-01-27T00:00:00,2021-01-27T00:00:00,20256.0
NGDEAPCAP009,5845,0.2,2021-01-26T00:00:00,2021-01-26T00:00:00,255000.0
NGDEAPCAP009,5960,0.2,2021-01-25T00:00:00,2021-01-25T00:00:00,3004.0
NGDEAPCAP009,6183,0.2,2021-01-21T00:00:00,2021-01-21T00:00:00,2619456.0
NGDEAPCAP009,6300,0.22,2021-01-20T00:00:00,2021-01-20T00:00:00,269706.0
NGDEAPCAP009,6650,0.2,2021-01-15T00:00:00,2021-01-15T00:00:00,11000.0
NGDEAPCAP009,6764,0.2,2021-01-14T00:00:00,2021-01-14T00:00:00,606700.0
NGDEAPCAP009,6879,0.2,2021-01-13T00:00:00,2021-01-13T00:00:00,530400.0
NGDEAPCAP009,6984,0.2,2021-01-12T00:00:00,2021-01-12T00:00:00,1964941.0
NGDEAPCAP009,7094,0.21,2021-01-11T00:00:00,2021-01-11T00:00:00,641959.0
NGDEAPCAP009,7202,0.22,2021-01-08T00:00:00,2021-01-08T00:00:00,343012.0
NGDEAPCAP009,7305,0.23,2021-01-07T00:00:00,2021-01-07T00:00:00,1082029.0
NGDEAPCAP009,7411,0.23,2021-01-06T00:00:00,2021-01-06T00:00:00,1000000.0
NGDEAPCAP009,7625,0.25,2021-01-04T00:00:00,2021-01-04T00:00:00,3000.0
NGDEAPCAP009,7722,0.25,2020-12-31T00:00:00,2020-12-31T00:00:00,100000.0
NGDEAPCAP009,7831,0.25,2020-12-30T00:00:00,2020-12-30T00:00:00,451000.0
NGDEAPCAP009,7936,0.27,2020-12-29T00:00:00,2020-12-29T00:00:00,1000.0
NGDEAPCAP009,8358,0.27,2020-12-21T00:00:00,2020-12-21T00:00:00,100.0
NGDEAPCAP009,8782,0.27,2020-12-15T00:00:00,2020-12-15T00:00:00,20074.0
NGDEAPCAP009,12066,0.27,2020-10-28T00:00:00,2020-10-28T00:00:00,2.0
NGDEAPCAP009,13041,0.27,2020-10-14T00:00:00,2020-10-14T00:00:00,650.0
NGDEAPCAP009,13239,0.27,2020-10-12T00:00:00,2020-10-12T00:00:00,1500.0
NGDEAPCAP009,13344,0.27,2020-10-09T00:00:00,2020-10-09T00:00:00,20000.0
NGDEAPCAP009,13449,0.27,2020-10-08T00:00:00,2020-10-08T00:00:00,5000000.0
NGDEAPCAP009,13956,0.3,2020-09-30T00:00:00,2020-09-30T00:00:00,10000.0
NGDEAPCAP009,14676,0.3,2020-09-21T00:00:00,2020-09-21T00:00:00,150.0
NGDEAPCAP009,15199,0.3,2020-09-14T00:00:00,2020-09-14T00:00:00,29740.0
NGDEAPCAP009,15871,0.3,2020-09-03T00:00:00,2020-09-03T00:00:00,3020.0
NGDEAPCAP009,15968,0.3,2020-09-02T00:00:00,2020-09-02T00:00:00,1.0
NGDEAPCAP009,16267,0.3,2020-08-28T00:00:00,2020-08-28T00:00:00,200.0
NGDEAPCAP009,16859,0.3,2020-08-20T00:00:00,2020-08-20T00:00:00,10000.0
NGDEAPCAP009,17815,0.3,2020-08-06T00:00:00,2020-08-06T00:00:00,1000.0
NGDEAPCAP009,19338,0.3,2020-07-13T00:00:00,2020-07-13T00:00:00,1.0
NGDEAPCAP009,20010,0.3,2020-07-02T00:00:00,2020-07-02T00:00:00,150.0
NGDEAPCAP009,20109,0.3,2020-07-01T00:00:00,2020-07-01T00:00:00,2000.0
NGDEAPCAP009,20303,0.3,2020-06-29T00:00:00,2020-06-29T00:00:00,150000.0
NGDEAPCAP009,20781,0.33,2020-06-22T00:00:00,2020-06-22T00:00:00,1000.0
NGDEAPCAP009,20886,0.33,2020-06-19T00:00:00,2020-06-19T00:00:00,100.0
NGDEAPCAP009,21375,0.33,2020-06-11T00:00:00,2020-06-11T00:00:00,3031.0
NGDEAPCAP009,21565,0.33,2020-06-09T00:00:00,2020-06-09T00:00:00,5000.0
NGDEAPCAP009,21661,0.33,2020-06-08T00:00:00,2020-06-08T00:00:00,34100.0
NGDEAPCAP009,21756,0.33,2020-06-05T00:00:00,2020-06-05T00:00:00,13000.0
NGDEAPCAP009,21952,0.33,2020-06-03T00:00:00,2020-06-03T00:00:00,7000.0
NGDEAPCAP009,22421,0.33,2020-05-27T00:00:00,2020-05-27T00:00:00,50000.0
NGDEAPCAP009,23556,0.33,2020-05-07T00:00:00,2020-05-07T00:00:00,7800.0
NGDEAPCAP009,24782,0.33,2020-04-16T00:00:00,2020-04-16T00:00:00,6000.0
NGETRANZ0005,29,2.25,2021-04-14T00:00:00,2021-04-14T00:00:00,155.0
NGETRANZ0005,134,2.25,2021-04-13T00:00:00,2021-04-13T00:00:00,2876.0
NGETRANZ0005,247,2.25,2021-04-12T00:00:00,2021-04-12T00:00:00,15782.0
NGETRANZ0005,355,2.25,2021-04-09T00:00:00,2021-04-09T00:00:00,12538.0
NGETRANZ0005,571,2.25,2021-04-07T00:00:00,2021-04-07T00:00:00,174.0
NGETRANZ0005,682,2.25,2021-04-06T00:00:00,2021-04-06T00:00:00,4697.0
NGETRANZ0005,782,2.25,2021-04-01T00:00:00,2021-04-01T00:00:00,212.0
NGETRANZ0005,1096,2.25,2021-03-29T00:00:00,2021-03-29T00:00:00,27613.0
NGETRANZ0005,1715,2.25,2021-03-19T00:00:00,2021-03-19T00:00:00,22010.0
NGETRANZ0005,2792,2.25,2021-03-05T00:00:00,2021-03-05T00:00:00,2000.0
NGETRANZ0005,2900,2.25,2021-03-04T00:00:00,2021-03-04T00:00:00,4302.0
NGETRANZ0005,3010,2.25,2021-03-03T00:00:00,2021-03-03T00:00:00,2545.0
NGETRANZ0005,3330,2.25,2021-02-26T00:00:00,2021-02-26T00:00:00,4920.0
NGETRANZ0005,3545,2.25,2021-02-24T00:00:00,2021-02-24T00:00:00,348.0
NGETRANZ0005,3977,2.25,2021-02-18T00:00:00,2021-02-18T00:00:00,77.0
NGETRANZ0005,4187,2.25,2021-02-16T00:00:00,2021-02-16T00:00:00,177.0
NGETRANZ0005,4500,2.25,2021-02-11T00:00:00,2021-02-11T00:00:00,123.0
NGETRANZ0005,4609,2.25,2021-02-10T00:00:00,2021-02-10T00:00:00,1576027.0
NGETRANZ0005,4721,2.5,2021-02-09T00:00:00,2021-02-09T00:00:00,111537.0
NGETRANZ0005,4833,2.5,2021-02-08T00:00:00,2021-02-08T00:00:00,34380.0
NGETRANZ0005,4950,2.5,2021-02-05T00:00:00,2021-02-05T00:00:00,55817.0
NGETRANZ0005,5058,2.5,2021-02-04T00:00:00,2021-02-04T00:00:00,151000.0
NGETRANZ0005,5283,2.45,2021-02-02T00:00:00,2021-02-02T00:00:00,219746.0
NGETRANZ0005,5398,2.33,2021-02-01T00:00:00,2021-02-01T00:00:00,97128.0
NGETRANZ0005,5507,2.33,2021-01-29T00:00:00,2021-01-29T00:00:00,8883.0
NGETRANZ0005,5735,2.33,2021-01-27T00:00:00,2021-01-27T00:00:00,50.0
NGETRANZ0005,5848,2.33,2021-01-26T00:00:00,2021-01-26T00:00:00,1500.0
NGETRANZ0005,5963,2.33,2021-01-25T00:00:00,2021-01-25T00:00:00,300.0
NGETRANZ0005,6768,2.33,2021-01-14T00:00:00,2021-01-14T00:00:00,245.0
NGETRANZ0005,7098,2.33,2021-01-11T00:00:00,2021-01-11T00:00:00,11.0
NGETRANZ0005,7308,2.33,2021-01-07T00:00:00,2021-01-07T00:00:00,2100.0
NGETRANZ0005,7414,2.33,2021-01-06T00:00:00,2021-01-06T00:00:00,427.0
NGETRANZ0005,8145,2.33,2020-12-23T00:00:00,2020-12-23T00:00:00,4729.0
NGETRANZ0005,8361,2.33,2020-12-21T00:00:00,2020-12-21T00:00:00,2.0
NGETRANZ0005,8584,2.33,2020-12-17T00:00:00,2020-12-17T00:00:00,1000.0
NGETRANZ0005,9078,2.33,2020-12-10T00:00:00,2020-12-10T00:00:00,92096.0
NGETRANZ0005,9176,2.33,2020-12-09T00:00:00,2020-12-09T00:00:00,198983.0
NGETRANZ0005,9280,2.35,2020-12-08T00:00:00,2020-12-08T00:00:00,20488.0
NGETRANZ0005,9377,2.35,2020-12-07T00:00:00,2020-12-07T00:00:00,123.0
NGETRANZ0005,9473,2.35,2020-12-04T00:00:00,2020-12-04T00:00:00,74997.0
NGETRANZ0005,9572,2.35,2020-12-03T00:00:00,2020-12-03T00:00:00,5953.0
NGETRANZ0005,9671,2.35,2020-12-02T00:00:00,2020-12-02T00:00:00,360924.0
NGETRANZ0005,9769,2.35,2020-12-01T00:00:00,2020-12-01T00:00:00,11536.0
NGETRANZ0005,9871,2.35,2020-11-30T00:00:00,2020-11-30T00:00:00,1048.0
NGETRANZ0005,10073,2.35,2020-11-26T00:00:00,2020-11-26T00:00:00,30049.0
NGETRANZ0005,10171,2.35,2020-11-25T00:00:00,2020-11-25T00:00:00,13213.0
NGETRANZ0005,10271,2.35,2020-11-24T00:00:00,2020-11-24T00:00:00,25200.0
NGETRANZ0005,10375,2.35,2020-11-23T00:00:00,2020-11-23T00:00:00,13019.0
NGETRANZ0005,10479,2.35,2020-11-20T00:00:00,2020-11-20T00:00:00,91000.0
NGETRANZ0005,10578,2.35,2020-11-19T00:00:00,2020-11-19T00:00:00,203376.0
NGETRANZ0005,10680,2.35,2020-11-18T00:00:00,2020-11-18T00:00:00,113000.0
NGETRANZ0005,10781,2.25,2020-11-17T00:00:00,2020-11-17T00:00:00,210636.0
NGETRANZ0005,10882,2.3,2020-11-16T00:00:00,2020-11-16T00:00:00,27907.0
NGETRANZ0005,10983,2.3,2020-11-13T00:00:00,2020-11-13T00:00:00,2313.0
NGETRANZ0005,11190,2.3,2020-11-11T00:00:00,2020-11-11T00:00:00,12250.0
NGETRANZ0005,11297,2.3,2020-11-10T00:00:00,2020-11-10T00:00:00,332770.0
NGETRANZ0005,11492,2.1,2020-11-06T00:00:00,2020-11-06T00:00:00,79373.0
NGETRANZ0005,12070,2.1,2020-10-28T00:00:00,2020-10-28T00:00:00,26100.0
NGETRANZ0005,12171,2.1,2020-10-27T00:00:00,2020-10-27T00:00:00,542745.0
NGETRANZ0005,12273,1.95,2020-10-26T00:00:00,2020-10-26T00:00:00,225558.0
NGETRANZ0005,12375,1.81,2020-10-23T00:00:00,2020-10-23T00:00:00,772492.0
NGETRANZ0005,12466,1.8,2020-10-22T00:00:00,2020-10-22T00:00:00,150104.0
NGETRANZ0005,12647,1.74,2020-10-20T00:00:00,2020-10-20T00:00:00,2000450.0
NGETRANZ0005,12748,1.73,2020-10-19T00:00:00,2020-10-19T00:00:00,27750.0
NGETRANZ0005,12856,1.73,2020-10-16T00:00:00,2020-10-16T00:00:00,134000.0
NGETRANZ0005,12954,1.91,2020-10-15T00:00:00,2020-10-15T00:00:00,47127.0
NGETRANZ0005,13044,1.91,2020-10-14T00:00:00,2020-10-14T00:00:00,274537.0
NGETRANZ0005,13141,2.12,2020-10-13T00:00:00,2020-10-13T00:00:00,100150.0
NGETRANZ0005,13348,2.35,2020-10-09T00:00:00,2020-10-09T00:00:00,10200.0
NGETRANZ0005,13453,2.35,2020-10-08T00:00:00,2020-10-08T00:00:00,20000.0
NGETRANZ0005,13552,2.35,2020-10-07T00:00:00,2020-10-07T00:00:00,3458.0
NGETRANZ0005,13652,2.35,2020-10-06T00:00:00,2020-10-06T00:00:00,1100.0
NGETRANZ0005,13752,2.35,2020-10-05T00:00:00,2020-10-05T00:00:00,872.0
NGETRANZ0005,13853,2.35,2020-10-02T00:00:00,2020-10-02T00:00:00,3150.0
NGETRANZ0005,14060,2.35,2020-09-29T00:00:00,2020-09-29T00:00:00,302200.0
NGETRANZ0005,14164,2.61,2020-09-28T00:00:00,2020-09-28T00:00:00,200.0
NGETRANZ0005,14267,2.61,2020-09-25T00:00:00,2020-09-25T00:00:00,3000.0
NGETRANZ0005,14370,2.61,2020-09-24T00:00:00,2020-09-24T00:00:00,1000.0
NGETRANZ0005,14476,2.61,2020-09-23T00:00:00,2020-09-23T00:00:00,590.0
NGETRANZ0005,14888,2.61,2020-09-17T00:00:00,2020-09-17T00:00:00,700.0
NGETRANZ0005,14993,2.61,2020-09-16T00:00:00,2020-09-16T00:00:00,132.0
NGETRANZ0005,15100,2.61,2020-09-15T00:00:00,2020-09-15T00:00:00,1.0
NGETRANZ0005,15295,2.61,2020-09-11T00:00:00,2020-09-11T00:00:00,400.0
NGETRANZ0005,15485,2.61,2020-09-09T00:00:00,2020-09-09T00:00:00,5.0
NGETRANZ0005,15971,2.61,2020-09-02T00:00:00,2020-09-02T00:00:00,20.0
NGETRANZ0005,16662,2.61,2020-08-24T00:00:00,2020-08-24T00:00:00,2000.0
NGETRANZ0005,17601,2.61,2020-08-10T00:00:00,2020-08-10T00:00:00,296.0
NGETRANZ0005,17820,2.61,2020-08-06T00:00:00,2020-08-06T00:00:00,2000.0
NGETRANZ0005,18022,2.61,2020-08-04T00:00:00,2020-08-04T00:00:00,1353.0
NGETRANZ0005,18583,2.61,2020-07-23T00:00:00,2020-07-23T00:00:00,1675.0
NGETRANZ0005,18769,2.61,2020-07-21T00:00:00,2020-07-21T00:00:00,2784.0
NGETRANZ0005,18868,2.61,2020-07-20T00:00:00,2020-07-20T00:00:00,696.0
NGETRANZ0005,19343,2.61,2020-07-13T00:00:00,2020-07-13T00:00:00,210.0
NGETRANZ0005,19437,2.61,2020-07-10T00:00:00,2020-07-10T00:00:00,1000.0
NGETRANZ0005,19535,2.61,2020-07-09T00:00:00,2020-07-09T00:00:00,296.0
NGETRANZ0005,19637,2.61,2020-07-08T00:00:00,2020-07-08T00:00:00,1500.0
NGETRANZ0005,19918,2.61,2020-07-03T00:00:00,2020-07-03T00:00:00,6500.0
NGETRANZ0005,20112,2.61,2020-07-01T00:00:00,2020-07-01T00:00:00,500.0
NGETRANZ0005,20307,2.61,2020-06-29T00:00:00,2020-06-29T00:00:00,448.0
NGETRANZ0005,20508,2.61,2020-06-25T00:00:00,2020-06-25T00:00:00,324.0
NGETRANZ0005,20784,2.61,2020-06-22T00:00:00,2020-06-22T00:00:00,1225.0
NGETRANZ0005,21379,2.61,2020-06-11T00:00:00,2020-06-11T00:00:00,384.0
NGETRANZ0005,21475,2.61,2020-06-10T00:00:00,2020-06-10T00:00:00,125.0
NGETRANZ0005,21665,2.61,2020-06-08T00:00:00,2020-06-08T00:00:00,181.0
NGETRANZ0005,21760,2.61,2020-06-05T00:00:00,2020-06-05T00:00:00,1742.0
NGETRANZ0005,21856,2.61,2020-06-04T00:00:00,2020-06-04T00:00:00,1413.0
NGETRANZ0005,22043,2.61,2020-06-02T00:00:00,2020-06-02T00:00:00,156.0
NGETRANZ0005,22138,2.61,2020-06-01T00:00:00,2020-06-01T00:00:00,7000.0
NGETRANZ0005,22230,2.61,2020-05-29T00:00:00,2020-05-29T00:00:00,5554.0
NGETRANZ0005,22329,2.61,2020-05-28T00:00:00,2020-05-28T00:00:00,1000.0
NGETRANZ0005,22424,2.61,2020-05-27T00:00:00,2020-05-27T00:00:00,4300.0
NGETRANZ0005,22810,2.61,2020-05-19T00:00:00,2020-05-19T00:00:00,2045.0
NGETRANZ0005,23277,2.61,2020-05-12T00:00:00,2020-05-12T00:00:00,2417.0
NGETRANZ0005,23466,2.61,2020-05-08T00:00:00,2020-05-08T00:00:00,174.0
NGETRANZ0005,23559,2.61,2020-05-07T00:00:00,2020-05-07T00:00:00,348.0
NGETRANZ0005,23656,2.61,2020-05-06T00:00:00,2020-05-06T00:00:00,7500.0
NGETRANZ0005,23748,2.61,2020-05-05T00:00:00,2020-05-05T00:00:00,17431.0
NGETRANZ0005,23928,2.61,2020-04-30T00:00:00,2020-04-30T00:00:00,3748.0
NGETRANZ0005,24186,2.61,2020-04-27T00:00:00,2020-04-27T00:00:00,200.0
NGETRANZ0005,24520,2.61,2020-04-21T00:00:00,2020-04-21T00:00:00,69.0
NGETRANZ0005,24698,2.61,2020-04-17T00:00:00,2020-04-17T00:00:00,1573.0
NGETRANZ0005,24968,2.61,2020-04-14T00:00:00,2020-04-14T00:00:00,207.0
TG0000000132,28,4.8,2021-04-14T00:00:00,2021-04-14T00:00:00,937632.0
TG0000000132,133,4.8,2021-04-13T00:00:00,2021-04-13T00:00:00,169738.0
TG0000000132,246,4.8,2021-04-12T00:00:00,2021-04-12T00:00:00,1740532.0
TG0000000132,354,4.9,2021-04-09T00:00:00,2021-04-09T00:00:00,1170507.0
TG0000000132,460,4.9,2021-04-08T00:00:00,2021-04-08T00:00:00,257788.0
TG0000000132,570,4.9,2021-04-07T00:00:00,2021-04-07T00:00:00,452409.0
TG0000000132,681,5.0,2021-04-06T00:00:00,2021-04-06T00:00:00,3038449.0
TG0000000132,781,5.0,2021-04-01T00:00:00,2021-04-01T00:00:00,1496090.0
TG0000000132,887,5.05,2021-03-31T00:00:00,2021-03-31T00:00:00,107317.0
TG0000000132,990,5.05,2021-03-30T00:00:00,2021-03-30T00:00:00,3061116.0
TG0000000132,1095,5.3,2021-03-29T00:00:00,2021-03-29T00:00:00,537283.0
TG0000000132,1199,5.0,2021-03-26T00:00:00,2021-03-26T00:00:00,2454999.0
TG0000000132,1304,4.9,2021-03-25T00:00:00,2021-03-25T00:00:00,1836935.0
TG0000000132,1408,4.7,2021-03-24T00:00:00,2021-03-24T00:00:00,895153.0
TG0000000132,1510,4.8,2021-03-23T00:00:00,2021-03-23T00:00:00,5256000.0
TG0000000132,1612,5.1,2021-03-22T00:00:00,2021-03-22T00:00:00,1156914.0
TG0000000132,1714,4.85,2021-03-19T00:00:00,2021-03-19T00:00:00,1646362.0
TG0000000132,1818,4.85,2021-03-18T00:00:00,2021-03-18T00:00:00,1582172.0
TG0000000132,1921,4.85,2021-03-17T00:00:00,2021-03-17T00:00:00,1548341.0
TG0000000132,2021,4.85,2021-03-16T00:00:00,2021-03-16T00:00:00,1788893.0
TG0000000132,2129,5.15,2021-03-15T00:00:00,2021-03-15T00:00:00,271379.0
TG0000000132,2242,5.15,2021-03-12T00:00:00,2021-03-12T00:00:00,202476.0
TG0000000132,2354,5.15,2021-03-11T00:00:00,2021-03-11T00:00:00,811591.0
TG0000000132,2469,5.0,2021-03-10T00:00:00,2021-03-10T00:00:00,605878.0
TG0000000132,2584,5.0,2021-03-09T00:00:00,2021-03-09T00:00:00,802873.0
TG0000000132,2684,5.0,2021-03-08T00:00:00,2021-03-08T00:00:00,542069.0
TG0000000132,2791,5.0,2021-03-05T00:00:00,2021-03-05T00:00:00,1042696.0
TG0000000132,2899,5.0,2021-03-04T00:00:00,2021-03-04T00:00:00,2148897.0
TG0000000132,3009,5.2,2021-03-03T00:00:00,2021-03-03T00:00:00,425724.0
TG0000000132,3114,5.2,2021-03-02T00:00:00,2021-03-02T00:00:00,457476.0
TG0000000132,3220,5.25,2021-03-01T00:00:00,2021-03-01T00:00:00,1559389.0
TG0000000132,3329,5.2,2021-02-26T00:00:00,2021-02-26T00:00:00,2561891.0
TG0000000132,3433,5.2,2021-02-25T00:00:00,2021-02-25T00:00:00,1815419.0
TG0000000132,3544,5.55,2021-02-24T00:00:00,2021-02-24T00:00:00,416418.0
TG0000000132,3654,5.75,2021-02-23T00:00:00,2021-02-23T00:00:00,1411364.0
TG0000000132,3765,5.75,2021-02-22T00:00:00,2021-02-22T00:00:00,4578233.0
TG0000000132,3872,5.75,2021-02-19T00:00:00,2021-02-19T00:00:00,1716592.0
TG0000000132,3976,5.55,2021-02-18T00:00:00,2021-02-18T00:00:00,1452542.0
TG0000000132,4082,5.5,2021-02-17T00:00:00,2021-02-17T00:00:00,334793.0
TG0000000132,4186,5.5,2021-02-16T00:00:00,2021-02-16T00:00:00,8198790.0
TG0000000132,4290,5.75,2021-02-15T00:00:00,2021-02-15T00:00:00,4163171.0
TG0000000132,4397,5.5,2021-02-12T00:00:00,2021-02-12T00:00:00,15656398.0
TG0000000132,4499,5.4,2021-02-11T00:00:00,2021-02-11T00:00:00,3003981.0
TG0000000132,4608,5.7,2021-02-10T00:00:00,2021-02-10T00:00:00,4659462.0
TG0000000132,4720,6.2,2021-02-09T00:00:00,2021-02-09T00:00:00,138452.0
TG0000000132,4832,6.0,2021-02-08T00:00:00,2021-02-08T00:00:00,2472335.0
TG0000000132,4949,6.0,2021-02-05T00:00:00,2021-02-05T00:00:00,1955432.0
TG0000000132,5057,6.0,2021-02-04T00:00:00,2021-02-04T00:00:00,1347224.0
TG0000000132,5172,5.9,2021-02-03T00:00:00,2021-02-03T00:00:00,4037605.0
TG0000000132,5282,6.2,2021-02-02T00:00:00,2021-02-02T00:00:00,2552165.0
TG0000000132,5397,6.75,2021-02-01T00:00:00,2021-02-01T00:00:00,3808064.0
TG0000000132,5506,6.5,2021-01-29T00:00:00,2021-01-29T00:00:00,4654911.0
TG0000000132,5620,6.4,2021-01-28T00:00:00,2021-01-28T00:00:00,1004444.0
